timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
218,Brake,fallback,1,8.47,heuristic default,1.0,1.0,1.0
219,Brake,fallback,1,8.25,heuristic default,1.0,1.0,1.0
220,Brake,fallback,1,8.06,heuristic default,1.0,1.0,1.0
221,Brake,fallback,1,7.89,heuristic default,1.0,1.0,1.0
222,Brake,fallback,1,7.75,heuristic default,1.0,1.0,1.0
223,Brake,fallback,1,7.63,heuristic default,1.0,1.0,1.0
224,Brake,fallback,1,5.31,heuristic default,1.0,1.0,1.0
225,Brake,fallback,1,5.24,heuristic default,1.0,1.0,1.0
226,Brake,fallback,1,5.18,heuristic default,1.0,1.0,1.0
227,Brake,fallback,1,5.14,heuristic default,1.0,1.0,1.0
228,Brake,fallback,1,5.12,heuristic default,1.0,1.0,1.0
229,Brake,fallback,1,5.12,heuristic default,1.0,1.0,1.0
230,Brake,fallback,1,5.13,heuristic default,1.0,1.0,1.0
231,Brake,fallback,1,5.16,heuristic default,1.0,1.0,1.0
232,Brake,fallback,1,5.21,heuristic default,1.0,1.0,1.0
233,Brake,fallback,1,5.27,heuristic default,1.0,1.0,1.0
234,Brake,fallback,1,5.35,heuristic default,1.0,1.0,1.0
235,Brake,fallback,1,5.44,heuristic default,1.0,1.0,1.0
236,Brake,fallback,1,5.54,heuristic default,1.0,1.0,1.0
237,Brake,fallback,1,5.66,heuristic default,1.0,1.0,1.0
238,Brake,fallback,1,5.79,heuristic default,1.0,1.0,1.0
239,Brake,fallback,1,5.94,heuristic default,1.0,1.0,1.0
240,Brake,fallback,1,6.09,heuristic default,1.0,1.0,1.0
241,Brake,fallback,1,6.26,heuristic default,1.0,1.0,1.0
242,Brake,fallback,1,6.44,heuristic default,1.0,1.0,1.0
243,Brake,fallback,1,6.63,heuristic default,1.0,1.0,1.0
244,ChangeLaneLeft,ok,1,6.83,heuristic default,1.0,1.0,1.0
245,ChangeLaneLeft,ok,1,7.04,heuristic default,1.0,1.0,1.0
246,ChangeLaneLeft,ok,1,7.23,heuristic default,1.0,1.0,1.0
247,ChangeLaneLeft,ok,1,7.39,heuristic default,1.0,1.0,1.0
248,ChangeLaneLeft,ok,1,7.58,heuristic default,1.0,1.0,1.0
249,ChangeLaneLeft,ok,1,7.78,heuristic default,1.0,1.0,1.0
250,ChangeLaneLeft,ok,1,8.0,heuristic default,1.0,1.0,1.0
251,ChangeLaneLeft,ok,1,8.25,heuristic default,1.0,1.0,1.0
252,ChangeLaneLeft,ok,1,8.5,heuristic default,1.0,1.0,1.0
253,ChangeLaneLeft,ok,1,8.76,heuristic default,1.0,1.0,1.0
254,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
255,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
256,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
257,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
258,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
259,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
260,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
261,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
262,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
263,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
264,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
265,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
266,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
267,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
268,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
269,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
270,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
271,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
272,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
273,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
274,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
275,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
276,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
277,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
278,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
279,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
280,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
281,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
282,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
283,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
284,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
285,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
286,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
287,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
288,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
289,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
290,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
291,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
292,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
293,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
294,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
295,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
296,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
297,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
298,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
299,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
300,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
301,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
302,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
303,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
304,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
305,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
306,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
307,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
308,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
309,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
310,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
311,KeepLane,ok,1,9.91,heuristic default,1.0,1.0,1.0
312,KeepLane,ok,1,9.6,heuristic default,1.0,1.0,1.0
313,KeepLane,ok,1,9.26,heuristic default,1.0,1.0,1.0
314,KeepLane,ok,1,8.92,heuristic default,1.0,1.0,1.0
315,KeepLane,ok,1,8.57,heuristic default,1.0,1.0,1.0
316,KeepLane,ok,1,8.21,heuristic default,1.0,1.0,1.0
317,KeepLane,ok,1,7.93,heuristic default,1.0,1.0,1.0
318,KeepLane,ok,1,7.89,heuristic default,1.0,1.0,1.0
319,KeepLane,ok,1,7.97,heuristic default,1.0,1.0,1.0
320,KeepLane,ok,1,8.06,heuristic default,1.0,1.0,1.0
321,KeepLane,ok,1,8.19,heuristic default,1.0,1.0,1.0
322,KeepLane,ok,1,8.32,heuristic default,1.0,1.0,1.0
323,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
324,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
325,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
326,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
327,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
328,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
329,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
330,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
331,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
332,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
333,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
334,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
335,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
336,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
337,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
338,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
339,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
340,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
341,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
342,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
343,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
344,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
345,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
346,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
347,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
348,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
349,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
350,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
351,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
352,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
353,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
354,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
355,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
356,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
357,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
358,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
359,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
360,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
361,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
362,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
363,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
364,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
365,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
366,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
367,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
368,KeepLane,ok,1,49.2,heuristic default,1.0,1.0,1.0
369,KeepLane,ok,1,48.37,heuristic default,1.0,1.0,1.0
370,KeepLane,ok,1,49.73,heuristic default,1.0,1.0,1.0
371,KeepLane,ok,1,48.89,heuristic default,1.0,1.0,1.0
372,KeepLane,ok,1,48.05,heuristic default,1.0,1.0,1.0
373,KeepLane,ok,1,47.2,heuristic default,1.0,1.0,1.0
374,KeepLane,ok,1,46.34,heuristic default,1.0,1.0,1.0
375,KeepLane,ok,1,45.49,heuristic default,1.0,1.0,1.0
376,Brake,fallback,1,44.62,heuristic default,1.0,1.0,1.0
377,Brake,fallback,1,43.76,heuristic default,1.0,1.0,1.0
378,Brake,fallback,1,42.91,heuristic default,1.0,1.0,1.0
379,Brake,fallback,1,42.06,heuristic default,1.0,1.0,1.0
380,Brake,fallback,1,41.23,heuristic default,1.0,1.0,1.0
381,Brake,fallback,1,40.41,heuristic default,1.0,1.0,1.0
382,Brake,fallback,1,39.59,heuristic default,1.0,1.0,1.0
383,Brake,fallback,1,38.79,heuristic default,1.0,1.0,1.0
384,Brake,fallback,1,38.0,heuristic default,1.0,1.0,1.0
385,Brake,fallback,1,37.22,heuristic default,1.0,1.0,1.0
386,Brake,fallback,1,36.45,heuristic default,1.0,1.0,1.0
387,Brake,fallback,1,35.69,heuristic default,1.0,1.0,1.0
388,Brake,fallback,1,34.94,heuristic default,1.0,1.0,1.0
389,Brake,fallback,1,34.2,heuristic default,1.0,1.0,1.0
390,Brake,fallback,1,33.47,heuristic default,1.0,1.0,1.0
391,Brake,fallback,1,32.75,heuristic default,1.0,1.0,1.0
392,Brake,fallback,1,32.04,heuristic default,1.0,1.0,1.0
393,Brake,fallback,1,31.31,heuristic default,1.0,1.0,1.0
394,ChangeLaneRight,ok,1,30.59,heuristic default,1.0,1.0,1.0
395,ChangeLaneRight,ok,1,29.9,heuristic default,1.0,1.0,1.0
396,ChangeLaneRight,ok,1,29.27,heuristic default,1.0,1.0,1.0
397,ChangeLaneRight,ok,1,28.68,heuristic default,1.0,1.0,1.0
398,ChangeLaneRight,ok,1,28.13,heuristic default,1.0,1.0,1.0
399,ChangeLaneRight,ok,1,27.62,heuristic default,1.0,1.0,1.0
400,ChangeLaneRight,ok,1,27.15,heuristic default,1.0,1.0,1.0
401,ChangeLaneRight,ok,1,26.7,heuristic default,1.0,1.0,1.0
402,ChangeLaneRight,ok,1,26.26,heuristic default,1.0,1.0,1.0
403,ChangeLaneRight,ok,1,25.84,heuristic default,1.0,1.0,1.0
404,ChangeLaneRight,ok,1,25.43,heuristic default,1.0,1.0,1.0
405,ChangeLaneRight,ok,1,25.03,heuristic default,1.0,1.0,1.0
406,ChangeLaneRight,ok,1,24.65,heuristic default,1.0,1.0,1.0
407,ChangeLaneRight,ok,1,24.29,heuristic default,1.0,1.0,1.0
408,ChangeLaneRight,ok,1,40.23,heuristic default,1.0,1.0,1.0
409,ChangeLaneRight,ok,1,39.87,heuristic default,1.0,1.0,1.0
410,ChangeLaneRight,ok,1,39.54,heuristic default,1.0,1.0,1.0
411,ChangeLaneRight,ok,1,39.23,heuristic default,1.0,1.0,1.0
412,KeepLane,ok,1,38.96,heuristic default,1.0,1.0,1.0
413,KeepLane,ok,1,38.7,heuristic default,1.0,1.0,1.0
414,KeepLane,ok,1,38.45,heuristic default,1.0,1.0,1.0
415,KeepLane,ok,1,38.18,heuristic default,1.0,1.0,1.0
416,KeepLane,ok,1,37.91,heuristic default,1.0,1.0,1.0
417,KeepLane,ok,1,37.62,heuristic default,1.0,1.0,1.0
418,ChangeLaneRight,ok,1,37.32,heuristic default,1.0,1.0,1.0
419,ChangeLaneRight,ok,1,37.01,heuristic default,1.0,1.0,1.0
420,ChangeLaneRight,ok,1,36.7,heuristic default,1.0,1.0,1.0
421,ChangeLaneRight,ok,1,36.39,heuristic default,1.0,1.0,1.0
422,ChangeLaneRight,ok,1,36.09,heuristic default,1.0,1.0,1.0
423,ChangeLaneRight,ok,1,35.79,heuristic default,1.0,1.0,1.0
424,Brake,fallback,1,35.49,heuristic default,1.0,1.0,1.0
425,Brake,fallback,1,35.19,heuristic default,1.0,1.0,1.0
426,Brake,fallback,1,34.89,heuristic default,1.0,1.0,1.0
427,Brake,fallback,1,34.61,heuristic default,1.0,1.0,1.0
428,Brake,fallback,1,34.33,heuristic default,1.0,1.0,1.0
429,Brake,fallback,1,34.07,heuristic default,1.0,1.0,1.0
430,Brake,fallback,1,33.81,heuristic default,1.0,1.0,1.0
431,Brake,fallback,1,33.57,heuristic default,1.0,1.0,1.0
432,Brake,fallback,1,33.33,heuristic default,1.0,1.0,1.0
433,Brake,fallback,1,33.1,heuristic default,1.0,1.0,1.0
434,Brake,fallback,1,32.89,heuristic default,1.0,1.0,1.0
435,Brake,fallback,1,32.68,heuristic default,1.0,1.0,1.0
436,ChangeLaneRight,ok,1,32.49,heuristic default,1.0,1.0,1.0
437,ChangeLaneRight,ok,1,32.3,heuristic default,1.0,1.0,1.0
438,ChangeLaneRight,ok,1,32.11,heuristic default,1.0,1.0,1.0
439,ChangeLaneRight,ok,1,31.91,heuristic default,1.0,1.0,1.0
440,ChangeLaneRight,ok,1,31.71,heuristic default,1.0,1.0,1.0
